group,time,cum.in,lci,uci
50-69 (priority groups 5-9),74,0.003461037424361879,0.0033153381106418855,0.0036083204262745694
50-69 (priority groups 5-9),75,0.0035718955978445432,0.0034166941549688135,0.0037255133525275763
50-69 (priority groups 5-9),76,0.0036399941901267274,0.0034816253708658262,0.0037983630093876286
50-69 (priority groups 5-9),77,0.003727097040720273,0.0035639771568815037,0.003891800612751517
50-69 (priority groups 5-9),78,0.003792028256617175,0.0036225736200080627,0.003961482893226398
50-69 (priority groups 5-9),79,0.0038886332363663456,0.0037128438469867797,0.004066006313938608
50-69 (priority groups 5-9),80,0.003955148140455944,0.0037730239983059244,0.004135688594413378
50-69 (priority groups 5-9),81,0.004045418367434661,0.0038569594725141876,0.004233877262355135
50-69 (priority groups 5-9),82,0.00410401483056122,0.0039108048710628784,0.004298808478252147
50-69 (priority groups 5-9),83,0.004178448175613858,0.003977319775152477,0.004379576576075128
50-69 (priority groups 5-9),84,0.004270302090785161,0.00406125524936074,0.004479348932209581
50-69 (priority groups 5-9),85,0.004419168780890437,0.004194285057539937,0.00464246881604824
50-69 (priority groups 5-9),86,0.004517357448832193,0.004282971596325957,0.004751743301338318
50-69 (priority groups 5-9),87,0.004594958170270003,0.004352653876800838,0.004837262463739167
50-69 (priority groups 5-9),88,0.004686812085441305,0.004435005662816516,0.004938618508066206
50-69 (priority groups 5-9),89,0.004743824860375279,0.004485683684979924,0.005001966035770522
50-69 (priority groups 5-9),90,0.004911695808791805,0.0046345503750852,0.005187257554305824
50-69 (priority groups 5-9),91,0.004995631283000068,0.004710567408330424,0.005282278845862298
50-69 (priority groups 5-9),92,0.005070064628052706,0.004775498624227437,0.005364630631877976
50-69 (priority groups 5-9),93,0.005168253295994463,0.0048610177866282855,0.0054770724935532256
50-69 (priority groups 5-9),94,0.0052917809750179234,0.004968708583725778,0.00561485336631018
50-69 (priority groups 5-9),95,0.005375716449226298,0.005043141928778305,0.005708290969674179
50-69 (priority groups 5-9),96,0.005462819299819732,0.00511915896202364,0.0058064796376159356
50-69 (priority groups 5-9),97,0.005532501580294502,0.00518092280153537,0.005885664047246331
50-69 (priority groups 5-9),98,0.005557840591376317,0.0052015107480393175,0.005914170434713317
50-69 (priority groups 5-9),99,0.005613269678117594,0.0052490213938175545,0.005977517962417744
50-69 (priority groups 5-9),100,0.0056417760655845806,0.005272776716706673,0.006010775414462488
50-69 (priority groups 5-9),101,0.005671866141244153,0.005298115727788377,0.006044032866507232
50-69 (priority groups 5-9),102,0.0057320462925632976,0.005348793749951897,0.006113715146982113
50-69 (priority groups 5-9),103,0.005825483895927186,0.005427978159582403,0.0062214059440794944
50-69 (priority groups 5-9),104,0.005858741347972041,0.0054564845470492784,0.006259414460702106
50-69 (priority groups 5-9),105,0.005963264768684251,0.00554517108583541,0.006382942139725678
50-69 (priority groups 5-9),106,0.005963264768684251,0.00554517108583541,0.006382942139725678
50-69 (priority groups 5-9),107,0.006002856973499449,0.005576844849687568,0.006430452785503915
50-69 (priority groups 5-9),108,0.006085208759515126,0.005643359753777166,0.006527057765253086
50-69 (priority groups 5-9),109,0.006169144233723389,0.005713042034251936,0.006625246433194842
50-69 (priority groups 5-9),110,0.006257830772509521,0.005785891691111988,0.006729769853907053
50-69 (priority groups 5-9),111,0.006352852064066106,0.005861908724357212,0.0068422117155823026
50-69 (priority groups 5-9),112,0.006452624420200448,0.00594426051037289,0.006962572018220592
50-69 (priority groups 5-9),113,0.00656031521729783,0.0060297796727738495,0.007090850761821921
50-69 (priority groups 5-9),114,0.006615744304039106,0.006074122942166804,0.007157365665911408
50-69 (priority groups 5-9),115,0.006615744304039106,0.006074122942166804,0.007157365665911408
50-69 (priority groups 5-9),116,0.0067313535420996384,0.006165976857338218,0.007296730226861059
50-69 (priority groups 5-9),117,0.006850130156545342,0.006260998148894692,0.0074376784760032955
50-69 (priority groups 5-9),118,0.006850130156545342,0.006260998148894692,0.0074376784760032955
50-69 (priority groups 5-9),119,0.0069752415237613885,0.006362354193221731,0.007589712542493743
50-69 (priority groups 5-9),120,0.0069752415237613885,0.006362354193221731,0.007589712542493743
50-69 (priority groups 5-9),121,0.0069752415237613885,0.006362354193221731,0.007589712542493743
50-69 (priority groups 5-9),122,0.007043340116043573,0.006416199591770422,0.007670480640316835
50-69 (priority groups 5-9),123,0.007109855020133171,0.006468461302126527,0.007751248738139815
50-69 (priority groups 5-9),124,0.007179537300607941,0.0065238903888678035,0.007835184212348079
50-69 (priority groups 5-9),125,0.007179537300607941,0.0065238903888678035,0.007835184212348079
50-69 (priority groups 5-9),126,0.007179537300607941,0.0065238903888678035,0.007835184212348079
50-69 (priority groups 5-9),127,0.007255554333853165,0.006584070540186948,0.007927038127519492
50-69 (priority groups 5-9),128,0.007255554333853165,0.006584070540186948,0.007927038127519492
50-69 (priority groups 5-9),129,0.007486772809974118,0.006764610994144382,0.008205767249418683
50-69 (priority groups 5-9),130,0.007486772809974118,0.006764610994144382,0.008205767249418683
50-69 (priority groups 5-9),131,0.007564373531412039,0.0068263748336561125,0.008299204852782571
50-69 (priority groups 5-9),132,0.007564373531412039,0.0068263748336561125,0.008299204852782571
50-69 (priority groups 5-9),133,0.007564373531412039,0.0068263748336561125,0.008299204852782571
50-69 (priority groups 5-9),134,0.007645141629235019,0.006891306049553125,0.008398977208916913
50-69 (priority groups 5-9),135,0.007645141629235019,0.006891306049553125,0.008398977208916913
50-69 (priority groups 5-9),136,0.007645141629235019,0.006891306049553125,0.008398977208916913
50-69 (priority groups 5-9),137,0.007817763642229414,0.007025919545924908,0.008606440362148748
50-69 (priority groups 5-9),138,0.007817763642229414,0.007025919545924908,0.008606440362148748
50-69 (priority groups 5-9),139,0.007817763642229414,0.007025919545924908,0.008606440362148748
50-69 (priority groups 5-9),140,0.007817763642229414,0.007025919545924908,0.008606440362148748
50-69 (priority groups 5-9),141,0.007908033869208131,0.0070971855145922635,0.008717298535631413
50-69 (priority groups 5-9),142,0.007908033869208131,0.0070971855145922635,0.008717298535631413
50-69 (priority groups 5-9),143,0.007908033869208131,0.0070971855145922635,0.008717298535631413
50-69 (priority groups 5-9),144,0.008180428238336868,0.007314150796979724,0.009046705679694123
50-69 (priority groups 5-9),145,0.008272282153508281,0.007387000453839776,0.00915598016498409
50-69 (priority groups 5-9),146,0.008364136068679584,0.007459850110699828,0.009265254650274168
50-69 (priority groups 5-9),147,0.008549427587214775,0.00761030048899769,0.009486970997239386
50-69 (priority groups 5-9),148,0.008736302793942663,0.007762334555488137,0.009708687344204603
50-69 (priority groups 5-9),149,0.008736302793942663,0.007762334555488137,0.009708687344204603
50-69 (priority groups 5-9),150,0.008736302793942663,0.007762334555488137,0.009708687344204603
50-69 (priority groups 5-9),151,0.009114804271976307,0.008072737441239486,0.010156871102713017
50-69 (priority groups 5-9),152,0.009211409251725367,0.008151921850869992,0.010269312964388266
50-69 (priority groups 5-9),153,0.009211409251725367,0.008151921850869992,0.010269312964388266
50-69 (priority groups 5-9),154,0.009406202899416294,0.008313458046516065,0.010498947752316523
50-69 (priority groups 5-9),155,0.00960574761168509,0.00847816161854742,0.010731749916630062
50-69 (priority groups 5-9),156,0.009811627076724228,0.008649199943349228,0.010974054210099338
50-69 (priority groups 5-9),157,0.010033343423689556,0.008831324085499248,0.011233779073687167
50-69 (priority groups 5-9),158,0.010033343423689556,0.008831324085499248,0.011233779073687167
50-69 (priority groups 5-9),159,0.010346913685826076,0.009068877314390544,0.011621782680876436
50-69 (priority groups 5-9),160,0.010346913685826076,0.009068877314390544,0.011621782680876436
50-69 (priority groups 5-9),161,0.010635144936881002,0.009238331950999767,0.01203037423456954
50-69 (priority groups 5-9),162,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),163,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),164,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),165,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),166,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),167,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),168,0.01108174500719672,0.009433125598690695,0.012728780727510158
50-69 (priority groups 5-9),169,0.01108174500719672,0.009433125598690695,0.012728780727510158
Others not in the above groups (under 50),0,6.787235110605749e-7,6.787235110605749e-7,6.787235110605749e-7
Others not in the above groups (under 50),1,7.986313314156668e-5,6.719362760065906e-5,9.25326386824743e-5
Others not in the above groups (under 50),2,1.4637803723116516e-4,1.3054115530508614e-4,1.6379860734982987e-4
Others not in the above groups (under 50),3,2.1764400589852073e-4,1.970560593945736e-4,2.3823195240246786e-4
Others not in the above groups (under 50),4,2.857425981807049e-4,2.619872752915864e-4,3.0949792106982343e-4
Others not in the above groups (under 50),5,3.633433196186253e-4,3.364206203442244e-4,3.9026601889291523e-4
Others not in the above groups (under 50),6,4.377766646711523e-4,4.0927027720427667e-4,4.678667403307246e-4
Others not in the above groups (under 50),7,5.13793697916487e-4,4.8211993406421794e-4,5.45467461768645e-4
Others not in the above groups (under 50),8,5.945617957394678e-4,5.597206555021383e-4,6.294029359769082e-4
Others not in the above groups (under 50),9,6.674114525995201e-4,6.309866241694939e-4,7.038362810295462e-4
Others not in the above groups (under 50),10,7.307589803038361e-4,6.927504636812243e-4,7.703511851191447e-4
Others not in the above groups (under 50),11,8.210292072825531e-4,7.798533142747699e-4,8.622051002904474e-4
Others not in the above groups (under 50),12,8.90711487757434e-4,8.463682183643684e-4,9.33471068957803e-4
Others not in the above groups (under 50),13,9.730632737731115e-4,9.271363161873492e-4,0.0010174065431660662
Others not in the above groups (under 50),14,0.0010459129306330528,9.984022848548157e-4,0.0010950072646039866
Others not in the above groups (under 50),15,0.0011282647166487303,0.0010791703826779075,0.0011789427388122498
Others not in the above groups (under 50),16,0.0011916122443531574,0.0011393505339970522,0.0012422902665165658
Others not in the above groups (under 50),17,0.0012644619012130986,0.0012106165026644078,0.0013183072997617895
Others not in the above groups (under 50),18,0.0013452299990361904,0.001289800912294914,0.001400659085777467
Others not in the above groups (under 50),19,0.0014244144086666966,0.0013674016337327233,0.0014814271836005588
Others not in the above groups (under 50),20,0.0015115172592601311,0.0014529207961335722,0.0015716974105792758
Others not in the above groups (under 50),21,0.00159703642166098,0.0015352725821492497,0.0016588002611728214
Others not in the above groups (under 50),22,0.0016809718958693542,0.0016176243681649272,0.001745903111766256
Others not in the above groups (under 50),23,0.0017680747464627888,0.001703143530565887,0.0018345896505523873
Others not in the above groups (under 50),24,0.0018488428442858806,0.0017807442520036965,0.0019153577483754791
Others not in the above groups (under 50),25,0.0019232761893385186,0.0018535939088637488,0.0019929584698132885
Others not in the above groups (under 50),26,0.002010379039931953,0.001937529383072012,0.00208164500859942
Others not in the above groups (under 50),27,0.0020879797613698736,0.0020135464163172356,0.002160829418229815
Others not in the above groups (under 50),28,0.0021687478591928544,0.0020927308259476307,0.002244764892438189
Others not in the above groups (under 50),29,0.0022574343979789857,0.0021782499883485906,0.002335035119416906
Others not in the above groups (under 50),30,0.0023334514312242094,0.0022542670215938143,0.0024126358408547155
Others not in the above groups (under 50),31,0.002393631582543354,0.0023128634847203733,0.002474399680366446
Others not in the above groups (under 50),32,0.0024981550032555644,0.002415803217239887,0.0025820904774638276
Others not in the above groups (under 50),33,0.00258525785384911,0.00249973869144815,0.002670777016249959
Others not in the above groups (under 50),34,0.002666025951672202,0.002578923101078656,0.002754712490458222
Others not in the above groups (under 50),35,0.0027515451140730507,0.0026628585752869194,0.0028418153410517677
Others not in the above groups (under 50),36,0.0028370642764738996,0.002745210361302597,0.002930501879837899
Others not in the above groups (under 50),37,0.0029178323742969914,0.002824394770933103,0.0030128536658535765
Others not in the above groups (under 50),38,0.0029922657193496294,0.0028956607396004586,0.0030872870109062145
Others not in the above groups (under 50),39,0.003073033817172721,0.0029748451492309647,0.0031712224851144777
Others not in the above groups (under 50),40,0.00315855297957357,0.003057196935246642,0.003259909023900498
Others not in the above groups (under 50),41,0.003244072141974419,0.0031411324094549053,0.0033470118744940436
Others not in the above groups (under 50),42,0.0033216728634123394,0.0032155657545075433,0.0034277799723171354
Others not in the above groups (under 50),43,0.003381853014731484,0.003275745905826688,0.0034895438118288657
Others not in the above groups (under 50),44,0.003456286359784122,0.0033470118744940436,0.0035655608450740894
Others not in the above groups (under 50),45,0.003530719704836649,0.003419861531354096,0.003643161566511899
Others not in the above groups (under 50),46,0.0036178225554301946,0.003503797005562359,0.00373184810529803
Others not in the above groups (under 50),47,0.00373184810529803,0.003614655179045023,0.003849041031551148
Others not in the above groups (under 50),48,0.00381736726769899,0.0036970069650607007,0.003937727570337279
Others not in the above groups (under 50),49,0.003902886430099839,0.003779358751076378,0.004024830420930714
Others not in the above groups (under 50),50,0.00399949140984901,0.0038743800426328523,0.004124602777065056
Others not in the above groups (under 50),51,0.004077092131286819,0.00394881338768549,0.004205370874888148
Others not in the above groups (under 50),52,0.0041657786700729504,0.004035916238279036,0.004297224790059451
Others not in the above groups (under 50),53,0.004268718402592575,0.004135688594413378,0.004403331898964247
Others not in the above groups (under 50),54,0.004381160264267714,0.0042449630797033455,0.004518941137024779
Others not in the above groups (under 50),55,0.0045110226960617394,0.004370074446919503,0.004651970945203865
Others not in the above groups (under 50),56,0.004593374482077417,0.004450842544742595,0.004737490107604825
Others not in the above groups (under 50),57,0.0047074000319452525,0.004560117030032562,0.004854683033857832
Others not in the above groups (under 50),58,0.004794502882538687,0.004645636192433522,0.004944953260836549
Others not in the above groups (under 50),59,0.004884773109517404,0.004732739043026957,0.0050368071760079625
Others not in the above groups (under 50),60,0.004990880218422311,0.004835678775546581,0.00514608166129793
Others not in the above groups (under 50),61,0.005106489456482732,0.004948120637221831,0.0052648582757436335
Others not in the above groups (under 50),62,0.005199927059846621,0.005038390864200548,0.005361463255492804
Others not in the above groups (under 50),63,0.005321871050677496,0.005155583790453555,0.0054881583109015475
Others not in the above groups (under 50),64,0.005420059718619363,0.005252188770202726,0.005589514355228475
Others not in the above groups (under 50),65,0.0055356689566797845,0.00536304694368539,0.005708290969674179
Others not in the above groups (under 50),66,0.005679784582207192,0.005500827816442344,0.005857157659779455
Others not in the above groups (under 50),67,0.005773222185571081,0.005591098043421061,0.005953762639528515
Others not in the above groups (under 50),68,0.005882496670861159,0.005697205152325857,0.006067788189396461
Others not in the above groups (under 50),69,0.005983852715188087,0.005795393820267614,0.006172311610108672
Others not in the above groups (under 50),70,0.006077290318552087,0.005885664047246331,0.006270500278050428
Others not in the above groups (under 50),71,0.006199234309382962,0.006001273285306863,0.006395611645266475
Others not in the above groups (under 50),72,0.006346517311295652,0.006143805222641685,0.006550813088142204
Others not in the above groups (under 50),73,0.006454208108393034,0.006246744955161199,0.0066616712616248686
Others not in the above groups (under 50),74,0.006572984722838737,0.0063591868168364485,0.006785198940648329
Others not in the above groups (under 50),75,0.006756692553181343,0.006536559894408711,0.006978408900146671
Others not in the above groups (under 50),76,0.006967323082798349,0.006737688294870092,0.007196957870726717
Others not in the above groups (under 50),77,0.007120940837481493,0.006883387608590086,0.007356910378180204
Others not in the above groups (under 50),78,0.0072460522046975395,0.0070021642230357894,0.007488356498166704
Others not in the above groups (under 50),79,0.007360077754565375,0.007113022396518454,0.007608716800804993
Others not in the above groups (under 50),80,0.007523197638404144,0.007266640151201487,0.007779755125606802
Others not in the above groups (under 50),81,0.007673648016702006,0.007409172088536309,0.007936540256675118
Others not in the above groups (under 50),82,0.007789257254762427,0.007518446573826276,0.008060067935698578
Others not in the above groups (under 50),83,0.007934956568482532,0.007654643758390756,0.008213685690381722
Others not in the above groups (under 50),84,0.007990385655223808,0.00770690546874675,0.008273865841700867
Others not in the above groups (under 50),85,0.00810599489328423,0.007814596265844242,0.008395809832531742
Others not in the above groups (under 50),86,0.008242192077848709,0.007939707633060289,0.008543092834444432
Others not in the above groups (under 50),87,0.008348299186753505,0.008039479989194742,0.008657118384312268
Others not in the above groups (under 50),88,0.008422732531806143,0.008109162269669512,0.008737886482135249
Others not in the above groups (under 50),89,0.008554178651792643,0.008229522572307801,0.008878834731277485
Others not in the above groups (under 50),90,0.008696710589127465,0.008359385004101716,0.00903245248596063
Others not in the above groups (under 50),91,0.008885169484047939,0.00853200701709611,0.009238331950999767
Others not in the above groups (under 50),92,0.00902453404499759,0.008658702072504854,0.009390366017490215
Others not in the above groups (under 50),93,0.009193988681606702,0.008810736138995301,0.009575657536025517
Others not in the above groups (under 50),94,0.009290593661355873,0.008899422677781432,0.009681764644930313
Others not in the above groups (under 50),95,0.009431541910498109,0.009026117733190175,0.009835382399613346
Others not in the above groups (under 50),96,0.00953606533121032,0.00912113902474665,0.009950991637673878
Others not in the above groups (under 50),97,0.00969443415047122,0.009262087273888886,0.010125197338860858
Others not in the above groups (under 50),98,0.00979103913022028,0.009349190124482432,0.01023288813595824
Others not in the above groups (under 50),99,0.009924068938399477,0.009466383050735439,0.01038017113787093
Others not in the above groups (under 50),100,0.010063433499349128,0.009591494417951596,0.010536956268939246
Others not in the above groups (under 50),101,0.010210716501261707,0.009719773161552925,0.010700076152777904
Others not in the above groups (under 50),102,0.010300986728240424,0.009800541259376017,0.010801432197104943
Others not in the above groups (under 50),103,0.010392840643411727,0.009881309357198997,0.010904371929624457
Others not in the above groups (under 50),104,0.010555960527250496,0.010025424982726516,0.011088079759967173
Others not in the above groups (under 50),105,0.010662067636155292,0.010117278897897819,0.01120527268622018
Others not in the above groups (under 50),106,0.010812518014453154,0.01024872501788432,0.011376311011021989
Others not in the above groups (under 50),107,0.01101206272672195,0.010421347030878714,0.011601194734372489
Others not in the above groups (under 50),108,0.011053238619729733,0.01045777185930874,0.011648705380150726
Others not in the above groups (under 50),109,0.011265452837539325,0.010641479689651345,0.011887842297234719
Others not in the above groups (under 50),110,0.011624950057261607,0.01095346626359539,0.012296433850927824
Others not in the above groups (under 50),111,0.011674044391232541,0.010994642156603174,0.012351862937669211
Others not in the above groups (under 50),112,0.011775400435559469,0.011083328695389305,0.012469055863922218
Others not in the above groups (under 50),113,0.011830829522300745,0.011129255652974956,0.01253081970343406
Others not in the above groups (under 50),114,0.011943271383975995,0.011224276944531542,0.012660682135227974
Others not in the above groups (under 50),115,0.011943271383975995,0.011224276944531542,0.012660682135227974
Others not in the above groups (under 50),116,0.011943271383975995,0.011224276944531542,0.012660682135227974
Others not in the above groups (under 50),117,0.01200345153529514,0.011274954966695061,0.012730364415702744
Others not in the above groups (under 50),118,0.01200345153529514,0.011274954966695061,0.012730364415702744
Others not in the above groups (under 50),119,0.012066799062999567,0.011328800365243752,0.012804797760755382
Others not in the above groups (under 50),120,0.012198245182986067,0.01143807485053372,0.01295683182724583
Others not in the above groups (under 50),121,0.012264760087075666,0.011493503937275107,0.013036016236876335
Others not in the above groups (under 50),122,0.012264760087075666,0.011493503937275107,0.013036016236876335
Others not in the above groups (under 50),123,0.012264760087075666,0.011493503937275107,0.013036016236876335
Others not in the above groups (under 50),124,0.01240254095983262,0.011607529487142942,0.013195968744329822
Others not in the above groups (under 50),125,0.012545072897167442,0.011726306101588646,0.013362256004553763
Others not in the above groups (under 50),126,0.012545072897167442,0.011726306101588646,0.013362256004553763
Others not in the above groups (under 50),127,0.012545072897167442,0.011726306101588646,0.013362256004553763
Others not in the above groups (under 50),128,0.012698690651850586,0.011853001156997278,0.013542796458511197
Others not in the above groups (under 50),129,0.012852308406533619,0.011979696212406021,0.013723336912468631
Others not in the above groups (under 50),130,0.012852308406533619,0.011979696212406021,0.013723336912468631
Others not in the above groups (under 50),131,0.01292990912797154,0.012044627428303034,0.013815190827639934
Others not in the above groups (under 50),132,0.01308827794723244,0.012176073548289534,0.014000482346175236
Others not in the above groups (under 50),133,0.01308827794723244,0.012176073548289534,0.014000482346175236
Others not in the above groups (under 50),134,0.01308827794723244,0.012176073548289534,0.014000482346175236
Others not in the above groups (under 50),135,0.013172213421440704,0.012245755828764415,0.014097087325924407
Others not in the above groups (under 50),136,0.013172213421440704,0.012245755828764415,0.014097087325924407
Others not in the above groups (under 50),137,0.013344835434435098,0.012388287766099237,0.01430138310277096
Others not in the above groups (under 50),138,0.01352220851200725,0.012533987079819231,0.014508846256002683
Others not in the above groups (under 50),139,0.01352220851200725,0.012533987079819231,0.014508846256002683
Others not in the above groups (under 50),140,0.01352220851200725,0.012533987079819231,0.014508846256002683
Others not in the above groups (under 50),141,0.013612478738985967,0.012610004113064455,0.01461495336490748
Others not in the above groups (under 50),142,0.013796186569328683,0.012760454491362316,0.014830334959102354
Others not in the above groups (under 50),143,0.013888040484499986,0.012838055212800126,0.014938025756199735
Others not in the above groups (under 50),144,0.013979894399671289,0.01291407224604535,0.015045716553297228
Others not in the above groups (under 50),145,0.013979894399671289,0.01291407224604535,0.015045716553297228
Others not in the above groups (under 50),146,0.014073332003035288,0.01299167296748327,0.01515340735039461
Others not in the above groups (under 50),147,0.014166769606399177,0.013070857377113665,0.015262681835684688
Others not in the above groups (under 50),148,0.014261790897955762,0.013148458098551585,0.015371956320974656
Others not in the above groups (under 50),149,0.014451833481068821,0.013308410606005072,0.015593672667939984
Others not in the above groups (under 50),150,0.014643459752374466,0.013469946801651145,0.015813805326712616
Others not in the above groups (under 50),151,0.014643459752374466,0.013469946801651145,0.015813805326712616
Others not in the above groups (under 50),152,0.015029879671371149,0.013797770257521269,0.016260405397028332
Others not in the above groups (under 50),153,0.015322861987003833,0.014046409303760887,0.016597730982054082
Others not in the above groups (under 50),154,0.015520823011079932,0.01421586394037,0.016824198393597167
Others not in the above groups (under 50),155,0.015721951411541313,0.014386902265171808,0.017053833181525535
Others not in the above groups (under 50),156,0.015824891144060826,0.01447558880395794,0.017172609795971128
Others not in the above groups (under 50),157,0.016379182011474036,0.014945944197162775,0.0178108361375926
Others not in the above groups (under 50),158,0.016379182011474036,0.014945944197162775,0.0178108361375926
Others not in the above groups (under 50),159,0.016841618963715832,0.015314943546040793,0.018363543316813224
Others not in the above groups (under 50),160,0.017622377242672127,0.01591674505923213,0.01932642573791954
Others not in the above groups (under 50),161,0.018437976661865862,0.016499542314112325,0.020373243633234117
Others not in the above groups (under 50),162,0.018851319280136725,0.01674976504854453,0.020946538758958577
Others not in the above groups (under 50),163,0.018851319280136725,0.01674976504854453,0.020946538758958577
Others not in the above groups (under 50),164,0.018851319280136725,0.01674976504854453,0.020946538758958577
Others not in the above groups (under 50),165,0.02011668614603146,0.01686537428660506,0.02335849587630212
Others not in the above groups (under 50),166,0.02011668614603146,0.01686537428660506,0.02335849587630212
Others not in the above groups (under 50),167,0.02011668614603146,0.01686537428660506,0.02335849587630212
Others not in the above groups (under 50),168,0.02011668614603146,0.01686537428660506,0.02335849587630212
Others not in the above groups (under 50),169,0.02011668614603146,0.01686537428660506,0.02335849587630212
Others not in the above groups (under 50),170,0.02011668614603146,0.01686537428660506,0.02335849587630212
